user_id,cheese_id,buy_count,total_price
5875050,p16,1,4600
5875050,p16,1,4600
1006925,p16,1,4600
6050962,p16,1,4600
55886,p16,1,4600
6045471,p16,1,4600
6045471,p16,1,4600
5804723,p16,1,4600
5804723,p16,1,4600
5804723,p16,1,4600
5322820,p16,1,4600
5322820,p16,1,4600
5322820,p16,1,4600
1749083,p16,2,9200
1749083,p16,1,4600
1749083,p16,2,9200
1749083,p16,1,4600
5447821,p16,1,4600
5447821,p16,1,4600
5447821,p16,1,4600
1495285,p16,1,4600
6493030,p16,1,4600
6223164,p16,1,4600
5978490,p16,1,4600
5978490,p16,1,4600
3310870,p16,1,4600
3310870,p16,1,4600
3310870,p16,1,4600
1876068,p16,2,9200
3501397,p16,1,4600
6004980,p16,1,4600
6113994,p16,1,4600
6142254,p16,1,4600
6142254,p16,1,4600
6142254,p16,1,4600
6142254,p16,1,4600
6142254,p16,1,4600
6142254,p16,1,4600
6142254,p16,1,4600
1018982,p16,1,4600
6165726,p16,1,4600
6285148,p16,1,4600
6285148,p16,1,4600
5515187,p16,1,4600
5515187,p16,1,4600
5515187,p16,1,4600
5515187,p16,1,4600
5515187,p16,1,4600
5515187,p16,1,4600
5870918,p16,1,4600
6349859,p16,1,4600
6349859,p44,1,8900
6148415,p16,1,4600
2159362,p16,1,4600
3541986,p16,1,4600
3541986,p16,1,4600
4382832,p16,1,4600
5157894,p16,1,4600
5511001,p16,1,4600
5511001,p16,1,4600
5849362,p16,1,4600
6276611,p16,1,4600
6067673,p16,1,4600
1993236,p16,1,4600
1993236,p16,1,4600
5910051,p16,1,4600
5910051,p16,6,27600
1813944,p16,1,4600
4891074,p16,1,4600
6429071,p16,1,4600
5819226,p16,1,4600
2724722,p16,1,4600
3936661,p16,1,4600
3936661,p15,1,6860
5309043,p16,1,4600
5106510,p16,1,4600
5921720,p16,1,4600
4205706,p16,1,4600
6196175,p16,1,4600
305601,p16,5,23000
5845811,p16,1,4600
1078214,p16,1,4600
287536,p16,1,4600
6290051,p16,1,4600
6290051,p60,1,11900
4963910,p16,1,4600
5867535,p16,1,4600
4366394,p16,1,4600
6127748,p16,1,4600
999185,p16,1,4600
890732,p7,1,7900
890732,p7,1,7900
2961729,p7,1,7900
6378993,p2,1,3870
3837256,p2,1,3870
3746056,p2,1,3870
3664876,p2,1,3870
3664876,p2,1,3870
3664876,p2,1,3870
1425152,p2,3,11610
1425152,p2,2,7740
1425152,p2,1,3870
1883194,p2,1,3870
1883194,p2,1,3870
1443827,p2,1,3870
6012583,p2,1,3870
2686630,p2,1,3870
5506120,p2,1,3870
5854513,p2,1,3870
5854513,p2,1,3870
6234127,p2,1,3870
5767983,p2,1,3870
371165,p2,1,3870
2127435,p2,1,3870
2127435,p2,1,3870
5553522,p2,1,3870
3138304,p2,1,3870
267553,p2,1,3870
3773455,p2,1,3870
2728739,p2,1,3870
1602593,p2,1,3870
1626945,p2,1,3870
1472527,p2,1,3870
4030626,p2,1,3870
4030626,p2,1,3870
3551046,p2,1,3870
3551046,p2,1,3870
3551046,p2,1,3870
3122373,p2,1,3870
3122373,p2,1,3870
3122373,p2,1,3870
3122373,p2,1,3870
2154237,p2,1,3870
2154237,p2,1,3870
4776121,p2,1,3870
2412984,p2,1,3870
3092126,p2,2,7740
4872127,p2,1,3870
4823143,p2,1,3870
4823143,p2,1,3870
6225278,p2,1,3870
6225278,p2,1,3870
4038773,p2,1,3870
4038773,p2,1,3870
4038773,p2,1,3870
3502600,p2,1,3870
3261391,p2,1,3870
3226132,p2,1,3870
3226132,p2,1,3870
1679931,p2,1,3870
1679931,p2,1,3870
1651937,p2,1,3870
1011153,p2,1,3870
561962,p2,1,3870
1296867,p2,1,3870
3627395,p2,1,3870
3753022,p2,1,3870
3498888,p2,1,3870
521543,p2,1,3870
521543,p2,1,3870
1190158,p2,1,3870
1190158,p2,1,3870
1190158,p2,1,3870
1190158,p2,1,3870
1818490,p2,1,3870
1818490,p2,1,3870
1818490,p2,1,3870
6305483,p2,1,3870
6305483,p2,1,3870
1946488,p2,1,3870
2266946,p2,1,3870
4213436,p2,1,3870
2907894,p2,1,3870
1835210,p2,1,3870
1835210,p2,2,7740
5963700,p2,1,3870
5963700,p2,1,3870
4091175,p2,1,3870
4091175,p2,1,3870
3279279,p2,1,3870
3279279,p2,1,3870
3279279,p2,1,3870
5209710,p2,1,3870
6052644,p2,1,3870
5629653,p2,1,3870
320433,p2,1,3870
619196,p2,1,3870
3607255,p2,1,3870
5471810,p2,1,3870
5471810,p2,1,3870
4901529,p2,1,3870
2149269,p2,1,3870
4065606,p2,1,3870
389250,p2,1,3870
389250,p2,1,3870
892950,p2,1,3870
3566463,p2,1,3870
347287,p2,1,3870
4369830,p2,1,3870
281123,p2,1,3870
281123,p2,1,3870
281123,p2,1,3870
60584,p2,1,3870
3816056,p2,1,3870
3816056,p2,1,3870
2938287,p2,1,3870
2938287,p2,1,3870
3063641,p2,1,3870
3063641,p2,1,3870
277308,p2,1,3870
277308,p2,1,3870
5497628,p2,1,3870
879246,p2,1,3870
879246,p2,1,3870
94443,p2,1,3870
2523566,p2,1,3870
3472766,p2,1,3870
547650,p2,1,3870
6027604,p16,1,4600
6027604,p16,1,4600
6087583,p16,1,4600
2625049,p16,1,4600
2625049,p16,1,4600
6558096,p33,2,12800
3376617,p33,1,6400
3376617,p46,1,8900
4125457,p33,1,6400
4125457,p33,1,6400
756903,p12,1,8400
2289319,p12,1,8400
1828133,p12,14,117600
3665023,p12,3,25200
3468673,p12,10,84000
3332491,p12,30,252000
3332491,p12,30,252000
2376617,p12,35,294000
2376617,p24,3,24720
2727877,p12,10,84000
2727877,p24,5,41200
1598948,p12,26,218400
1499391,p12,5,42000
127968,p12,8,67200
127968,p12,12,100800
127968,p17,3,18720
127968,p10,5,27500
127968,p10,5,27500
127968,p10,10,55000
6096864,p12,10,84000
6029055,p12,10,84000
6029055,p12,2,16800
5669039,p12,14,117600
5896831,p12,10,84000
5800098,p12,30,252000
1305760,p12,2,16800
5356290,p12,40,336000
3994019,p12,20,168000
1583104,p12,10,84000
2088773,p12,10,84000
2088773,p3,1,3990
2088773,p3,2,7980
2088773,p3,3,11970
2088773,p3,2,7980
2088773,p3,2,7980
2088773,p3,5,19950
2088773,p6,5,33000
2088773,p35,1,4200
3948372,p12,12,100800
3596713,p12,30,252000
3596713,p12,30,252000
377806,p12,20,168000
377806,p12,20,168000
1527851,p12,10,84000
3140450,p12,15,126000
3140450,p12,15,126000
201150,p12,30,252000
1667548,p12,30,252000
5591216,p12,14,117600
2053208,p12,10,84000
2053208,p8,1,4600
609055,p12,14,117600
1948542,p12,10,84000
1665645,p12,4,33600
2232666,p12,20,168000
5834602,p12,20,168000
5834602,p12,20,168000
5766020,p12,10,84000
5766020,p11,1,5500
6184890,p12,30,252000
6184890,p12,30,252000
4057098,p12,20,168000
4825643,p12,15,126000
6195623,p12,14,117600
14047,p12,20,168000
3701066,p12,20,168000
714165,p12,40,336000
3036315,p12,20,168000
2687232,p12,20,168000
397142,p12,30,252000
935590,p12,2,16800
6569073,p7,1,7900
5264308,p7,1,7900
4539551,p7,1,7900
5416539,p7,2,15800
5416539,p7,2,15800
5416539,p7,2,15800
504783,p7,1,7900
6076963,p7,1,7900
325987,p7,1,7900
3441884,p7,1,7900
3441884,p7,1,7900
4413389,p7,1,7900
4262945,p7,1,7900
2576599,p7,1,7900
3349708,p7,1,7900
5954040,p7,1,7900
6027231,p7,1,7900
1821044,p7,1,7900
868702,p7,1,7900
2926367,p7,3,23700
5259844,p7,1,7900
2226041,p7,1,7900
4901244,p7,1,7900
2226456,p21,1,15900
2226456,p21,1,15900
6051846,p27,1,9600
2902621,p4,1,4165
2902621,p4,1,4165
2324742,p4,1,4165
3008455,p4,1,4165
3391511,p4,1,4165
3801125,p4,1,4165
3801125,p4,1,4165
5130991,p39,1,5900
1462124,p8,1,4600
5035213,p8,1,4600
5035213,p8,1,4600
111130,p8,1,4600
4632367,p8,1,4600
4138852,p8,1,4600
3803598,p8,1,4600
2886489,p8,1,4600
4691888,p8,1,4600
4691888,p21,1,15900
4691888,p21,1,15900
4691888,p21,1,15900
6071865,p8,1,4600
3305256,p8,1,4600
3305256,p2,1,3870
3305256,p2,2,7740
5061682,p8,1,4600
5061682,p8,1,4600
4776566,p8,1,4600
4776566,p8,1,4600
3541505,p8,1,4600
3541505,p9,1,4600
3541505,p9,1,4600
3541505,p30,1,6900
3541505,p39,1,5900
3277427,p8,1,4600
6521745,p8,1,4600
5937490,p8,1,4600
1357310,p8,1,4600
77592,p8,1,4600
6243259,p8,1,4600
3603837,p8,1,4600
40784,p8,1,4600
5410161,p8,1,4600
5410161,p24,3,24720
6288080,p8,1,4600
1377357,p8,1,4600
1896196,p8,1,4600
4694228,p8,1,4600
3520326,p8,1,4600
566566,p8,1,4600
3368509,p8,1,4600
3258663,p8,1,4600
1282457,p13,2,7800
6341302,p22,1,11900
2540711,p22,1,11900
628757,p6,1,6600
1215243,p6,1,6600
6074524,p6,1,6600
2703856,p6,1,6600
6031648,p22,2,23800
6031648,p5,2,13600
5426154,p22,1,11900
5426154,p5,1,6800
3162305,p22,1,11900
3162305,p5,1,6800
5181731,p22,1,11900
6424255,p22,1,11900
6424255,p24,1,8240
1184073,p22,1,11900
5053574,p26,2,14800
5946251,p3,2,7980
1669373,p3,1,3990
1669373,p3,1,3990
31073,p3,2,7980
31073,p3,1,3990
31073,p3,1,3990
3837563,p32,1,7600
5259886,p10,1,5500
3088116,p10,1,5500
3088116,p1,4,59600
3088116,p1,5,74500
3088116,p1,8,119200
3088116,p1,6,89400
3088116,p1,3,44700
4206855,p6,1,6600
3750264,p6,2,13200
3750264,p6,2,13200
3750264,p6,2,13200
3750264,p6,2,13200
3750264,p4,2,8330
5458729,p6,1,6600
3366333,p6,1,6600
4837418,p6,1,6600
4304065,p6,3,19800
4304065,p6,1,6600
950618,p6,1,6600
5132422,p5,1,6800
4915173,p5,1,6800
4915173,p5,1,6800
1856543,p5,1,6800
4294142,p5,1,6800
2233347,p5,1,6800
5476369,p5,1,6800
284276,p5,1,6800
1361265,p5,1,6800
1361265,p5,1,6800
138429,p5,1,6800
4589168,p5,1,6800
1973980,p5,1,6800
3740064,p5,1,6800
3740064,p5,1,6800
5940529,p5,1,6800
755572,p5,2,13600
2712628,p5,1,6800
4176535,p5,1,6800
4176535,p5,1,6800
1453469,p5,1,6800
4398720,p5,1,6800
2585695,p5,1,6800
2585695,p5,1,6800
901392,p5,1,6800
4570336,p5,1,6800
4431863,p5,1,6800
3649222,p5,1,6800
4446055,p5,1,6800
2049619,p5,1,6800
6588087,p5,1,6800
2521162,p5,1,6800
2590977,p5,1,6800
69287,p5,1,6800
1416530,p5,1,6800
3032759,p5,1,6800
3032759,p5,1,6800
3032759,p5,1,6800
3032759,p5,1,6800
3488380,p5,1,6800
3488380,p5,1,6800
1199030,p5,1,6800
1519062,p5,1,6800
6170500,p5,1,6800
5600009,p5,1,6800
461836,p5,1,6800
4214653,p5,1,6800
5574040,p17,1,6240
1123502,p17,1,6240
1123502,p9,1,4600
982658,p11,1,5500
982658,p32,1,7600
982658,p32,1,7600
982658,p30,1,6900
3191857,p17,1,6240
2783088,p17,1,6240
5880450,p56,1,9900
5971691,p56,1,9900
4357816,p56,1,9900
5612133,p56,1,9900
2848548,p56,2,19800
5307835,p56,1,9900
2913440,p57,1,9600
5205839,p7,1,7900
5205839,p7,1,7900
1515831,p7,1,7900
3668715,p7,1,7900
3754689,p7,1,7900
4678603,p7,2,15800
654103,p7,1,7900
2216213,p7,1,7900
3038324,p7,1,7900
3038324,p7,1,7900
5620004,p7,1,7900
1176851,p7,1,7900
628287,p7,1,7900
715320,p10,1,5500
5712721,p10,1,5500
5712721,p10,1,5500
5484711,p10,1,5500
5196588,p25,8,63200
5196588,p25,8,63200
2825312,p25,1,7900
2825312,p22,2,23800
2261887,p25,1,7900
613926,p25,1,7900
3589495,p25,1,7900
6057964,p25,2,15800
1261565,p25,1,7900
2340792,p25,1,7900
2340792,p50,1,8900
2340792,p9,1,4600
4858562,p25,2,15800
1997063,p3,3,11970
1997063,p3,1,3990
5113764,p3,2,7980
5113764,p35,3,12600
180832,p3,1,3990
6195045,p3,1,3990
4969628,p21,1,15900
801371,p21,1,15900
2129613,p21,1,15900
1854259,p21,1,15900
2468296,p21,1,15900
2392239,p21,1,15900
661811,p21,1,15900
1139828,p21,1,15900
6405303,p21,1,15900
2938303,p21,1,15900
6156306,p21,1,15900
3573298,p21,1,15900
3573298,p21,1,15900
2256792,p21,1,15900
2072991,p21,1,15900
2072991,p21,1,15900
3955971,p21,1,15900
3563347,p21,1,15900
2868704,p21,2,31800
1675203,p21,1,15900
6111749,p21,1,15900
4751753,p21,1,15900
4751753,p21,1,15900
1383557,p21,1,15900
5502168,p21,1,15900
1393872,p21,1,15900
4204407,p21,1,15900
6502358,p21,1,15900
6502358,p21,1,15900
114568,p21,1,15900
4504748,p21,1,15900
2351201,p21,1,15900
2351201,p21,1,15900
2351201,p21,1,15900
471940,p21,1,15900
255089,p21,1,15900
2709468,p21,1,15900
2006653,p21,1,15900
673064,p21,1,15900
684510,p21,1,15900
2395036,p21,1,15900
4858859,p21,1,15900
5928947,p21,1,15900
3824113,p21,2,31800
2015349,p21,1,15900
2015349,p21,1,15900
2309970,p21,1,15900
2309970,p21,1,15900
2421233,p21,1,15900
2421233,p21,1,15900
64712,p21,1,15900
4901547,p21,1,15900
4298268,p21,1,15900
5026240,p21,1,15900
5026240,p21,1,15900
5026240,p21,1,15900
5026240,p21,1,15900
5026240,p21,1,15900
5026240,p21,1,15900
1307772,p21,1,15900
1307772,p21,1,15900
834111,p21,1,15900
3771122,p21,1,15900
3771122,p21,1,15900
6512687,p21,2,31800
6312185,p21,1,15900
6312185,p1,15,223500
6312185,p1,3,44700
6312185,p1,5,74500
2314249,p21,1,15900
3450241,p21,1,15900
2796276,p21,1,15900
528699,p21,1,15900
528699,p21,1,15900
228429,p21,1,15900
2767458,p21,2,31800
1841162,p21,1,15900
3700043,p21,1,15900
3700043,p21,1,15900
4293869,p21,2,31800
2637218,p21,1,15900
6514614,p21,1,15900
5174851,p21,2,31800
5174851,p21,1,15900
5174851,p21,1,15900
2806692,p21,1,15900
4066456,p21,1,15900
4066456,p5,1,6800
4551822,p21,1,15900
4551822,p21,1,15900
3606418,p21,2,31800
2118530,p21,1,15900
2790542,p21,1,15900
2790542,p21,1,15900
2790542,p21,1,15900
3738708,p21,1,15900
5819352,p21,1,15900
6202568,p21,2,31800
2102584,p21,1,15900
3332825,p21,1,15900
3332825,p21,2,31800
980588,p21,1,15900
2535357,p21,1,15900
4299769,p21,1,15900
2046789,p21,1,15900
5449392,p21,1,15900
1258562,p21,1,15900
1162431,p21,1,15900
1314468,p21,1,15900
1994597,p21,1,15900
3863999,p21,1,15900
2107077,p21,1,15900
1824937,p21,1,15900
1824937,p27,1,9600
3182597,p21,1,15900
4529611,p21,2,31800
4529611,p21,1,15900
277602,p21,1,15900
5571785,p21,1,15900
5571785,p21,1,15900
4910118,p21,1,15900
3966420,p21,1,15900
4856091,p21,1,15900
3023286,p21,1,15900
406957,p21,1,15900
406957,p21,1,15900
3934012,p21,1,15900
4466947,p21,1,15900
962001,p21,1,15900
5758681,p21,1,15900
2429327,p21,1,15900
128781,p21,1,15900
128781,p21,2,31800
6165711,p21,1,15900
6165711,p21,1,15900
5943877,p21,1,15900
926103,p21,1,15900
542733,p21,1,15900
3067366,p21,1,15900
4630706,p21,1,15900
1810912,p21,1,15900
3273194,p21,1,15900
5457026,p21,1,15900
5457026,p21,1,15900
595404,p21,1,15900
595404,p21,1,15900
595404,p21,1,15900
1321280,p21,1,15900
1732097,p21,1,15900
449700,p21,1,15900
1010135,p21,1,15900
287348,p21,1,15900
4084621,p21,1,15900
3235700,p21,1,15900
2490366,p21,1,15900
5526453,p21,1,15900
4578638,p21,1,15900
4578638,p10,1,5500
2269861,p21,1,15900
4273761,p21,1,15900
4273761,p21,1,15900
852260,p21,1,15900
3042145,p21,1,15900
2800011,p21,1,15900
2395883,p21,1,15900
979058,p21,1,15900
1880989,p21,1,15900
1880989,p21,1,15900
5494812,p21,1,15900
6277118,p21,1,15900
1105722,p21,1,15900
1105722,p7,1,7900
1872880,p21,1,15900
3196883,p21,1,15900
4520571,p21,1,15900
4551134,p21,1,15900
5324823,p21,1,15900
5725984,p21,1,15900
4198979,p21,1,15900
2448592,p21,1,15900
5103517,p21,1,15900
5415787,p21,1,15900
4448489,p21,1,15900
931490,p21,1,15900
593994,p21,1,15900
593994,p1,1,14900
3291191,p21,1,15900
3362156,p21,1,15900
421452,p21,1,15900
5313816,p21,1,15900
2828500,p21,1,15900
2828500,p21,1,15900
2983493,p21,1,15900
543773,p21,1,15900
4775163,p21,1,15900
5217281,p21,1,15900
5217281,p24,2,16480
566944,p21,1,15900
2615050,p21,1,15900
5224281,p21,1,15900
626036,p21,1,15900
1554975,p21,1,15900
1050712,p21,1,15900
3110045,p4,1,4165
5657159,p4,1,4165
2817237,p4,1,4165
2817237,p4,2,8330
1464129,p4,1,4165
4731630,p4,2,8330
4731630,p4,2,8330
5252795,p4,1,4165
5252795,p4,2,8330
6569521,p4,1,4165
2347546,p4,1,4165
312696,p4,1,4165
312696,p4,2,8330
5737874,p4,1,4165
2231218,p4,3,12495
2231218,p4,3,12495
1339382,p4,1,4165
1339382,p4,1,4165
3991981,p4,1,4165
3991981,p4,1,4165
749416,p4,1,4165
318957,p4,1,4165
5092577,p4,1,4165
5092577,p4,1,4165
6282868,p4,1,4165
5557309,p4,1,4165
4644192,p4,1,4165
4644192,p4,1,4165
2316971,p4,1,4165
5992278,p4,1,4165
5238395,p4,1,4165
3044285,p4,1,4165
1498544,p4,1,4165
4986726,p12,1,8400
4986726,p12,1,8400
1023204,p2,1,3870
6158680,p5,1,6800
1129281,p3,2,7980
1129281,p3,1,3990
1129281,p3,1,3990
1129281,p3,1,3990
2436390,p3,1,3990
3766663,p3,5,19950
3766663,p3,5,19950
2864612,p3,1,3990
5303999,p3,5,19950
5303999,p5,1,6800
3755437,p10,2,11000
6316148,p26,1,7400
2673880,p13,1,3900
2673880,p20,1,4165
2982330,p13,1,3900
2982330,p4,1,4165
2153343,p11,2,11000
4230624,p11,9,49500
675396,p11,2,11000
3779924,p11,3,16500
3990465,p11,1,5500
3462928,p11,1,5500
1151121,p11,1,5500
1151121,p7,1,7900
3250331,p41,1,6400
2498514,p41,2,12800
2498514,p41,2,12800
3667036,p41,6,38400
4206836,p41,1,6400
4206836,p41,1,6400
2770004,p41,1,6400
4594962,p41,2,12800
2183708,p41,1,6400
3432613,p41,3,19200
4627527,p41,2,12800
4627527,p41,5,32000
5270213,p41,2,12800
6173019,p41,1,6400
2566294,p41,2,12800
4144455,p41,1,6400
4481900,p41,3,19200
5068554,p41,1,6400
2159660,p41,1,6400
1466726,p41,1,6400
1466726,p41,1,6400
3261799,p41,2,12800
1408013,p41,1,6400
4377589,p41,1,6400
4356158,p4,2,8330
1788517,p4,1,4165
6383834,p4,1,4165
151119,p4,1,4165
3144669,p4,3,12495
1963035,p4,3,12495
4420569,p5,1,6800
4420569,p5,1,6800
4420569,p5,2,13600
4420569,p5,2,13600
4420569,p5,2,13600
4420569,p28,1,15900
3421845,p5,1,6800
3421845,p5,1,6800
3421845,p5,1,6800
3421845,p5,1,6800
3421845,p1,5,74500
3805164,p5,10,68000
3805164,p5,10,68000
3805164,p5,10,68000
3805164,p5,10,68000
1664097,p5,2,13600
1664097,p5,2,13600
1664097,p5,2,13600
3761753,p5,10,68000
3761753,p5,5,34000
3761753,p5,10,68000
3761753,p5,15,102000
4140538,p5,5,34000
4140538,p5,5,34000
4140538,p5,3,20400
4140538,p5,2,13600
644129,p5,2,13600
2672150,p5,2,13600
3555304,p5,7,47600
4718068,p5,1,6800
790865,p4,1,4165
74702,p4,1,4165
4446966,p4,1,4165
2124210,p4,1,4165
5589846,p4,1,4165
5589846,p4,1,4165
1327890,p4,1,4165
2229560,p4,1,4165
5836044,p4,2,8330
5836044,p4,2,8330
6293081,p4,1,4165
6293081,p4,1,4165
6293081,p4,1,4165
5031637,p4,1,4165
4673480,p4,1,4165
4385269,p4,1,4165
4385269,p4,1,4165
4033332,p4,1,4165
4033332,p4,1,4165
4462944,p4,1,4165
249808,p4,1,4165
249808,p4,1,4165
3275932,p4,1,4165
3001000,p4,1,4165
2772796,p4,1,4165
1211096,p4,1,4165
5309659,p4,1,4165
2869566,p4,1,4165
327310,p4,1,4165
764281,p4,1,4165
2746977,p4,1,4165
2746977,p4,1,4165
6588983,p4,2,8330
6588983,p4,2,8330
1131218,p4,1,4165
5502606,p4,1,4165
5681700,p4,1,4165
1460805,p4,1,4165
1460805,p4,1,4165
2933607,p4,1,4165
2933607,p4,1,4165
5941706,p4,1,4165
1019497,p4,1,4165
1019497,p1,3,44700
1019497,p1,1,14900
1019497,p1,2,29800
1019497,p1,1,14900
1019497,p1,1,14900
1019497,p1,3,44700
1019497,p1,2,29800
1019497,p1,2,29800
1019497,p1,2,29800
1602183,p4,1,4165
3150115,p4,1,4165
5145396,p4,1,4165
4109742,p4,1,4165
5317482,p4,1,4165
3120559,p4,1,4165
3649160,p4,1,4165
2664886,p4,1,4165
1318952,p4,1,4165
3245579,p4,1,4165
4737508,p4,1,4165
6405704,p4,1,4165
1574605,p4,1,4165
5290153,p4,2,8330
5290153,p4,1,4165
4482051,p4,1,4165
4482051,p4,1,4165
1662725,p4,1,4165
4100744,p4,1,4165
1061464,p4,1,4165
1129767,p4,1,4165
4185189,p4,1,4165
4185189,p4,1,4165
5857649,p4,1,4165
2075721,p4,1,4165
520597,p4,1,4165
520597,p4,1,4165
856066,p4,1,4165
1188096,p4,1,4165
1188096,p4,1,4165
4391532,p4,1,4165
2616867,p4,1,4165
2616867,p4,1,4165
1899133,p4,1,4165
4622124,p4,1,4165
5821021,p4,1,4165
5821021,p4,1,4165
1588717,p4,1,4165
1588717,p4,1,4165
4025146,p4,1,4165
4025146,p4,1,4165
1043664,p4,1,4165
2267183,p4,1,4165
682065,p4,1,4165
731140,p4,1,4165
732509,p4,1,4165
3223999,p4,1,4165
3223999,p4,1,4165
400423,p4,1,4165
1054227,p4,1,4165
2117465,p4,1,4165
2117465,p5,1,6800
2212387,p4,1,4165
2006024,p4,1,4165
2957492,p4,2,8330
2957492,p4,3,12495
2957492,p4,1,4165
1297945,p4,1,4165
3771996,p4,1,4165
3576680,p4,1,4165
3979231,p4,1,4165
3979231,p4,1,4165
2393735,p4,1,4165
3991435,p4,1,4165
2484357,p4,2,8330
2484357,p4,2,8330
2484357,p4,3,12495
5029863,p4,1,4165
5029863,p4,1,4165
6504452,p4,1,4165
6504452,p4,1,4165
2876080,p4,1,4165
768164,p4,1,4165
768164,p4,1,4165
1868710,p4,2,8330
2732208,p4,2,8330
3593046,p4,1,4165
6570736,p4,1,4165
2582526,p4,1,4165
460583,p4,1,4165
1298229,p4,1,4165
1298229,p4,2,8330
371949,p4,1,4165
4827893,p4,1,4165
2898820,p4,1,4165
6214756,p4,1,4165
2344851,p4,1,4165
1466293,p4,1,4165
3800812,p4,1,4165
5086499,p4,1,4165
2866943,p4,1,4165
824813,p4,1,4165
4552408,p4,1,4165
2696889,p4,1,4165
4055538,p4,1,4165
2686568,p4,1,4165
5603983,p4,1,4165
3878291,p4,1,4165
1100360,p4,1,4165
5203582,p4,1,4165
4753371,p4,1,4165
4986402,p4,1,4165
2636745,p4,1,4165
547363,p4,1,4165
1555719,p4,1,4165
6193813,p4,2,8330
2863692,p4,1,4165
6532884,p4,1,4165
1039231,p4,1,4165
5771563,p4,1,4165
1780829,p4,1,4165
987511,p4,1,4165
2812421,p4,1,4165
109568,p4,1,4165
3522841,p4,1,4165
6326878,p4,1,4165
4616602,p4,1,4165
4616602,p4,1,4165
723324,p4,1,4165
2052057,p4,1,4165
2596150,p4,1,4165
3158979,p4,1,4165
3071464,p4,1,4165
3069902,p4,1,4165
2585122,p4,1,4165
6194031,p4,1,4165
4712926,p4,1,4165
4807484,p4,2,8330
3999732,p4,1,4165
2422908,p4,1,4165
1634762,p4,1,4165
5136571,p4,1,4165
5086336,p4,1,4165
5676946,p4,1,4165
5676946,p4,1,4165
6175889,p4,1,4165
2073047,p4,1,4165
305536,p4,1,4165
4395026,p15,1,6860
6424767,p15,2,13720
1243416,p26,2,14800
681000,p16,1,4600
3550633,p3,1,3990
6153482,p5,1,6800
409193,p23,1,7200
6334207,p23,1,7200
965518,p12,1,8400
965518,p6,10,66000
1586253,p12,1,8400
4813796,p17,2,12480
4813796,p30,1,6900
4813796,p9,2,9200
4813796,p9,2,9200
4813796,p9,2,9200
4813796,p10,2,11000
6231896,p17,10,62400
6231896,p17,20,124800
6231896,p10,10,55000
6231896,p10,20,110000
1431555,p17,10,62400
4116822,p1,1,14900
4116822,p1,8,119200
4116822,p1,2,29800
1909989,p1,12,178800
3371660,p1,4,59600
3371660,p1,4,59600
3371660,p1,4,59600
4297925,p1,15,223500
1278909,p1,5,74500
1278909,p1,5,74500
1278909,p1,5,74500
1278909,p1,5,74500
1389024,p1,1,14900
1389024,p1,1,14900
1389024,p1,1,14900
1389024,p1,1,14900
6533726,p1,3,44700
6533726,p1,3,44700
6533726,p1,3,44700
6533726,p1,3,44700
4363102,p1,1,14900
4363102,p1,1,14900
4363102,p1,2,29800
4363102,p1,2,29800
6564946,p1,10,149000
1800605,p1,2,29800
1800605,p1,2,29800
4007347,p1,5,74500
4007347,p1,5,74500
4007347,p1,20,298000
2646117,p1,5,74500
2646117,p1,20,298000
4301992,p1,20,298000
4301992,p1,10,149000
4301992,p1,5,74500
1686922,p1,7,104300
795664,p1,5,74500
795664,p1,5,74500
6470023,p1,10,149000
6470023,p1,10,149000
2840393,p1,3,44700
2840393,p1,5,74500
4580750,p1,10,149000
4580750,p1,5,74500
3485271,p1,10,149000
2769169,p1,4,59600
2769169,p1,1,14900
2769169,p1,1,14900
2769169,p1,1,14900
395334,p1,1,14900
395334,p1,2,29800
100400,p1,3,44700
5207091,p1,10,149000
5207091,p1,10,149000
571298,p1,5,74500
571298,p1,5,74500
4583685,p1,18,268200
4583685,p1,2,29800
3723606,p1,10,149000
3723606,p1,10,149000
3723606,p1,10,149000
3723606,p1,10,149000
3723606,p1,10,149000
533345,p1,1,14900
533345,p1,1,14900
533345,p1,1,14900
533345,p1,1,14900
533345,p1,1,14900
6104182,p1,1,14900
6104182,p1,5,74500
6104182,p1,4,59600
3598944,p1,5,74500
3337923,p1,5,74500
3337923,p1,5,74500
3337923,p1,10,149000
6319878,p1,5,74500
6319878,p1,3,44700
6319878,p1,1,14900
2095892,p16,1,4600
1792286,p16,11,50600
1792286,p16,6,27600
3351835,p16,5,23000
249087,p4,1,4165
249087,p2,1,3870
6449575,p4,1,4165
6063456,p4,1,4165
3374160,p4,1,4165
1465042,p4,1,4165
5447201,p4,1,4165
3518831,p4,1,4165
4359133,p4,1,4165
2088083,p4,1,4165
2088083,p4,1,4165
2088083,p4,1,4165
142710,p4,1,4165
142710,p2,1,3870
1529918,p4,1,4165
1931621,p4,1,4165
1931621,p2,1,3870
2321198,p4,1,4165
4561313,p16,1,4600
4561313,p63,2,25000
77929,p16,1,4600
6488441,p16,1,4600
5807109,p16,1,4600
3400842,p1,1,14900
3400842,p1,3,44700
3400842,p1,2,29800
3400842,p1,2,29800
3400842,p1,2,29800
3400842,p1,2,29800
3400842,p1,2,29800
3422737,p1,3,44700
3422737,p1,3,44700
3422737,p1,1,14900
3422737,p1,3,44700
413349,p1,1,14900
413349,p1,1,14900
413349,p1,1,14900
929159,p1,2,29800
929159,p1,2,29800
929159,p1,2,29800
929159,p1,2,29800
